index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
509,IKON,LOVE ME - iKON JAPAN DOME TOUR 2017,0.617,0.978,2,-6.297,0.0526,0.136,0,0.972,0.883,160.065,209027,2017-09-27
510,IKON,WELCOME BACK - iKON JAPAN DOME TOUR 2017,0.659,0.878,0,-6.874,0.0808,0.392,0,0.677,0.665,95.039,242147,2017-09-27
511,IKON,M.U.P - iKON JAPAN DOME TOUR 2017,0.577,0.861,7,-7.016,0.0807,0.315,0,0.835,0.302,95.994,202773,2017-09-27
512,IKON,LONG TIME NO SEE - iKON JAPAN DOME TOUR 2017,0.581,0.831,0,-8.805,0.0482,0.533,1.89e-06,0.855,0.332,94.961,206853,2017-09-27
513,IKON,B-DAY - KR Ver. iKON JAPAN DOME TOUR 2017,0.6,0.936,9,-4.769,0.0759,0.0489,0,0.884,0.61,129.98,214307,2017-09-27
514,IKON,BLING BLING - Inst,0.814,0.853,7,-6.335,0.0392,0.00469,0.777,0.0821,0.608,124.963,219587,2017-08-16
515,IKON,B-DAY - Inst.,0.658,0.737,1,-6.715,0.0311,0.000189,0.852,0.388,0.514,129.982,214787,2017-08-16
516,IKON,WORLDWIDE - Inst.,0.739,0.612,10,-8.146,0.072,0.0031,0.829,0.0674,0.187,100.002,202693,2017-08-16
517,IKON,PERFECT - Inst.,0.689,0.55,2,-8.864,0.0342,0.0969,0.951,0.0614,0.68,120.021,214920,2017-08-16
518,IKON,DUMB & DUMBER - iKON JAPAN TOUR 2016,0.589,0.926,1,-5.137,0.0699,0.0702,0,0.977,0.323,129.991,252907,2017-02-01
519,IKON,SINOSIJAK - REMIX iKON JAPAN TOUR 2016,0.39,0.925,4,-5.038,0.235,0.0192,0,0.531,0.148,201.993,187547,2017-02-01
520,IKON,WHAT'S WRONG? - iKON JAPAN TOUR 2016,0.602,0.876,0,-5.703,0.0587,0.0231,0,0.98,0.55,128.092,230773,2017-02-01
521,IKON,WELCOME BACK - iKON JAPAN TOUR 2016,0.649,0.856,4,-6.338,0.0861,0.295,0,0.781,0.678,95.022,231253,2017-02-01
522,IKON,MY TYPE - iKON JAPAN TOUR 2016,0.624,0.779,5,-6.744,0.0432,0.0971,0,0.974,0.377,93.948,222000,2017-02-01
523,IKON,BE I - iKON JAPAN TOUR 2016,0.59,0.846,1,-5.887,0.188,0.41,0,0.966,0.322,88.063,205800,2017-02-01
524,IKON,HOLUP! - iKON JAPAN TOUR 2016,0.623,0.936,0,-4.569,0.127,0.275,0,0.975,0.459,100.982,217360,2017-02-01
525,IKON,FULL HOUSE - KR Ver. iKON JAPAN TOUR 2016,0.642,0.928,2,-3.913,0.0648,0.148,0,0.954,0.437,129.962,220613,2017-02-01
526,IKON,HIT ME - KR Ver. iKON JAPAN TOUR 2016,0.694,0.91,0,-4.726,0.0574,0.0516,0,0.987,0.503,112.045,192920,2017-02-01
